strategy_id,category,total_return,cagr,max_drawdown,sharpe,win_rate,alpha_rate,quarters,filter,rank,top
"ks_pl5_ev5_roe15_ml10_liq1_pl_ratio_t20","6.kitchen_sink",2557.81,26.94,25.71,1.304,72.7,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"ks_pl5_ev5_roe15_ml10_liq1_pvp_ratio_t20","6.kitchen_sink",2649.56,27.25,23.25,1.340,74.5,74.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"ks_pl5_ev5_roe15_ml10_liq1_roe_t20","6.kitchen_sink",2450.25,26.56,26.48,1.277,70.9,76.4,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","roe DESC",20
"ks_pl5_ev5_roe15_ml10_liq1_margem_liquida_t20","6.kitchen_sink",1767.22,23.72,30.52,1.186,72.7,74.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ks_pl5_ev5_roe15_ml10_liq1_ev_ebit_t30","6.kitchen_sink",1862.79,24.17,26.83,1.220,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"ks_pl5_ev5_roe15_ml10_liq1_pl_ratio_t30","6.kitchen_sink",1857.11,24.14,26.83,1.228,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"ks_pl5_ev5_roe15_ml10_liq1_pvp_ratio_t30","6.kitchen_sink",1945.61,24.54,26.83,1.245,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"ks_pl5_ev5_roe15_ml10_liq1_roe_t30","6.kitchen_sink",1709.85,23.44,26.83,1.192,69.1,74.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","roe DESC",30
"ks_pl5_ev5_roe15_ml10_liq1_margem_liquida_t30","6.kitchen_sink",1724.16,23.51,26.83,1.214,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.15 AND margem_liquida > 0.1 AND liquidez_corrente > 1 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"ks_pl5_ev5_roe20_ml15_dle2_ev_ebit_t5","6.kitchen_sink",1934.57,24.49,44.44,1.100,78.2,61.8,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"ks_pl5_ev5_roe20_ml15_dle2_pl_ratio_t5","6.kitchen_sink",2125.10,25.31,44.44,1.140,74.5,67.3,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"ks_pl5_ev5_roe20_ml15_dle2_pvp_ratio_t5","6.kitchen_sink",2394.65,26.35,44.44,1.189,78.2,67.3,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"ks_pl5_ev5_roe20_ml15_dle2_roe_t5","6.kitchen_sink",2125.97,25.31,44.44,1.086,78.2,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","roe DESC",5
"ks_pl5_ev5_roe20_ml15_dle2_margem_liquida_t5","6.kitchen_sink",2893.97,28.04,44.44,1.216,80.0,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"ks_pl5_ev5_roe20_ml15_dle2_ev_ebit_t8","6.kitchen_sink",2291.13,25.96,26.83,1.258,72.7,70.9,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",8
"ks_pl5_ev5_roe20_ml15_dle2_pl_ratio_t8","6.kitchen_sink",2162.33,25.46,25.25,1.222,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",8
"ks_pl5_ev5_roe20_ml15_dle2_pvp_ratio_t8","6.kitchen_sink",2338.07,26.14,25.32,1.224,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",8
"ks_pl5_ev5_roe20_ml15_dle2_roe_t8","6.kitchen_sink",1584.83,22.80,32.65,1.061,70.9,69.1,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","roe DESC",8
"ks_pl5_ev5_roe20_ml15_dle2_margem_liquida_t8","6.kitchen_sink",1790.46,23.83,32.21,1.134,72.7,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","margem_liquida DESC",8
"ks_pl5_ev5_roe20_ml15_dle2_ev_ebit_t10","6.kitchen_sink",2130.89,25.33,30.66,1.219,78.2,74.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"ks_pl5_ev5_roe20_ml15_dle2_pl_ratio_t10","6.kitchen_sink",1888.92,24.29,30.66,1.181,76.4,72.7,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"ks_pl5_ev5_roe20_ml15_dle2_pvp_ratio_t10","6.kitchen_sink",1829.08,24.01,30.66,1.160,76.4,70.9,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"ks_pl5_ev5_roe20_ml15_dle2_roe_t10","6.kitchen_sink",1837.10,24.05,30.66,1.163,76.4,69.1,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","roe DESC",10
"ks_pl5_ev5_roe20_ml15_dle2_margem_liquida_t10","6.kitchen_sink",1484.99,22.25,30.66,1.089,74.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","margem_liquida DESC",10
"ks_pl5_ev5_roe20_ml15_dle2_ev_ebit_t15","6.kitchen_sink",1790.44,23.83,29.18,1.219,80.0,63.6,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"ks_pl5_ev5_roe20_ml15_dle2_pl_ratio_t15","6.kitchen_sink",1685.19,23.32,27.91,1.201,78.2,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"ks_pl5_ev5_roe20_ml15_dle2_pvp_ratio_t15","6.kitchen_sink",1560.79,22.67,28.58,1.174,78.2,67.3,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"ks_pl5_ev5_roe20_ml15_dle2_roe_t15","6.kitchen_sink",1501.81,22.35,31.02,1.170,78.2,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","roe DESC",15
"ks_pl5_ev5_roe20_ml15_dle2_margem_liquida_t15","6.kitchen_sink",1426.57,21.92,30.78,1.139,80.0,60.0,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","margem_liquida DESC",15
"ks_pl5_ev5_roe20_ml15_dle2_ev_ebit_t20","6.kitchen_sink",1501.47,22.35,27.51,1.170,72.7,60.0,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"ks_pl5_ev5_roe20_ml15_dle2_pl_ratio_t20","6.kitchen_sink",1391.51,21.71,27.51,1.140,69.1,61.8,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"ks_pl5_ev5_roe20_ml15_dle2_pvp_ratio_t20","6.kitchen_sink",1532.51,22.52,27.51,1.180,70.9,63.6,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"ks_pl5_ev5_roe20_ml15_dle2_roe_t20","6.kitchen_sink",1351.36,21.47,27.51,1.119,67.3,63.6,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","roe DESC",20
"ks_pl5_ev5_roe20_ml15_dle2_margem_liquida_t20","6.kitchen_sink",1398.84,21.76,27.51,1.148,72.7,63.6,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ks_pl5_ev5_roe20_ml15_dle2_ev_ebit_t30","6.kitchen_sink",1388.67,21.70,28.53,1.120,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"ks_pl5_ev5_roe20_ml15_dle2_pl_ratio_t30","6.kitchen_sink",1487.17,22.27,28.10,1.142,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"ks_pl5_ev5_roe20_ml15_dle2_pvp_ratio_t30","6.kitchen_sink",1464.43,22.14,28.29,1.133,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"ks_pl5_ev5_roe20_ml15_dle2_roe_t30","6.kitchen_sink",1232.08,20.72,29.57,1.074,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","roe DESC",30
"ks_pl5_ev5_roe20_ml15_dle2_margem_liquida_t30","6.kitchen_sink",1255.37,20.87,29.70,1.107,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 5 AND ev_ebit > 0 AND ev_ebit < 5 AND roe > 0.2 AND margem_liquida > 0.15 AND divida_liquida_ebit < 2 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"ks_pl8_ev8_roe15_mb30_cf_ev_ebit_t5","6.kitchen_sink",1457.80,22.10,49.84,0.992,74.5,67.3,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"ks_pl8_ev8_roe15_mb30_cf_pl_ratio_t5","6.kitchen_sink",1334.18,21.37,49.84,0.937,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"ks_pl8_ev8_roe15_mb30_cf_pvp_ratio_t5","6.kitchen_sink",1195.61,20.47,49.84,0.916,76.4,65.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"ks_pl8_ev8_roe15_mb30_cf_roe_t5","6.kitchen_sink",1809.03,23.92,49.84,0.989,72.7,61.8,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","roe DESC",5
"ks_pl8_ev8_roe15_mb30_cf_margem_liquida_t5","6.kitchen_sink",808.48,17.40,49.84,0.806,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"ks_pl8_ev8_roe15_mb30_cf_ev_ebit_t8","6.kitchen_sink",2058.35,25.03,41.22,1.136,74.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","ev_ebit ASC",8
"ks_pl8_ev8_roe15_mb30_cf_pl_ratio_t8","6.kitchen_sink",1633.73,23.05,41.22,1.037,72.7,60.0,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pl_ratio ASC",8
"ks_pl8_ev8_roe15_mb30_cf_pvp_ratio_t8","6.kitchen_sink",1583.23,22.79,41.22,1.021,70.9,60.0,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",8
"ks_pl8_ev8_roe15_mb30_cf_roe_t8","6.kitchen_sink",1466.81,22.15,41.22,0.942,70.9,60.0,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","roe DESC",8
"ks_pl8_ev8_roe15_mb30_cf_margem_liquida_t8","6.kitchen_sink",1079.55,19.65,41.22,0.948,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","margem_liquida DESC",8
"ks_pl8_ev8_roe15_mb30_cf_ev_ebit_t10","6.kitchen_sink",1275.65,21.00,38.44,0.988,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"ks_pl8_ev8_roe15_mb30_cf_pl_ratio_t10","6.kitchen_sink",1569.06,22.71,36.68,1.034,65.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"ks_pl8_ev8_roe15_mb30_cf_pvp_ratio_t10","6.kitchen_sink",1137.48,20.07,36.15,0.965,65.5,61.8,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"ks_pl8_ev8_roe15_mb30_cf_roe_t10","6.kitchen_sink",1185.50,20.41,40.97,0.929,69.1,60.0,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","roe DESC",10
"ks_pl8_ev8_roe15_mb30_cf_margem_liquida_t10","6.kitchen_sink",987.52,18.95,41.19,0.933,67.3,63.6,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","margem_liquida DESC",10
"ks_pl8_ev8_roe15_mb30_cf_ev_ebit_t15","6.kitchen_sink",952.89,18.67,35.77,0.900,67.3,58.2,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"ks_pl8_ev8_roe15_mb30_cf_pl_ratio_t15","6.kitchen_sink",1240.56,20.77,35.77,0.949,67.3,65.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"ks_pl8_ev8_roe15_mb30_cf_pvp_ratio_t15","6.kitchen_sink",1447.85,22.04,35.77,1.002,67.3,65.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"ks_pl8_ev8_roe15_mb30_cf_roe_t15","6.kitchen_sink",867.04,17.94,34.31,0.857,67.3,54.5,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","roe DESC",15
"ks_pl8_ev8_roe15_mb30_cf_margem_liquida_t15","6.kitchen_sink",913.72,18.34,38.47,0.902,65.5,58.2,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","margem_liquida DESC",15
"ks_pl8_ev8_roe15_mb30_cf_ev_ebit_t20","6.kitchen_sink",955.91,18.70,32.67,0.904,67.3,60.0,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"ks_pl8_ev8_roe15_mb30_cf_pl_ratio_t20","6.kitchen_sink",1196.41,20.48,32.67,0.949,67.3,63.6,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"ks_pl8_ev8_roe15_mb30_cf_pvp_ratio_t20","6.kitchen_sink",1157.58,20.21,32.67,0.937,67.3,69.1,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"ks_pl8_ev8_roe15_mb30_cf_roe_t20","6.kitchen_sink",858.91,17.87,32.67,0.877,65.5,58.2,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","roe DESC",20
"ks_pl8_ev8_roe15_mb30_cf_margem_liquida_t20","6.kitchen_sink",977.41,18.87,32.67,0.935,65.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ks_pl8_ev8_roe15_mb30_cf_ev_ebit_t30","6.kitchen_sink",1642.95,23.10,26.83,1.116,69.1,69.1,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"ks_pl8_ev8_roe15_mb30_cf_pl_ratio_t30","6.kitchen_sink",1605.76,22.91,28.37,1.114,69.1,69.1,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"ks_pl8_ev8_roe15_mb30_cf_pvp_ratio_t30","6.kitchen_sink",1341.32,21.41,29.18,1.043,69.1,69.1,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"ks_pl8_ev8_roe15_mb30_cf_roe_t30","6.kitchen_sink",1345.67,21.44,27.74,1.048,69.1,69.1,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","roe DESC",30
"ks_pl8_ev8_roe15_mb30_cf_margem_liquida_t30","6.kitchen_sink",1135.07,20.06,31.10,1.010,67.3,70.9,55,"pl_ratio > 0 AND pl_ratio < 8 AND ev_ebit > 0 AND ev_ebit < 8 AND roe > 0.15 AND margem_bruta > 0.3 AND fluxo_caixa_op_ttm > 0 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"ks_pl10_ev10_roe10_ml5_liq1_dle3_ev_ebit_t5","6.kitchen_sink",1271.68,20.98,44.44,0.987,76.4,56.4,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 10 AND roe > 0.1 AND margem_liquida > 0.05 AND liquidez_corrente > 1 AND divida_liquida_ebit < 3 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"ks_pl10_ev10_roe10_ml5_liq1_dle3_pl_ratio_t5","6.kitchen_sink",1657.66,23.18,44.44,1.047,76.4,65.5,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 10 AND roe > 0.1 AND margem_liquida > 0.05 AND liquidez_corrente > 1 AND divida_liquida_ebit < 3 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"ks_pl10_ev10_roe10_ml5_liq1_dle3_pvp_ratio_t5","6.kitchen_sink",1344.77,21.43,44.44,0.999,70.9,63.6,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 10 AND roe > 0.1 AND margem_liquida > 0.05 AND liquidez_corrente > 1 AND divida_liquida_ebit < 3 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"ks_pl10_ev10_roe10_ml5_liq1_dle3_roe_t5","6.kitchen_sink",1165.76,20.27,44.44,0.853,78.2,61.8,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 10 AND roe > 0.1 AND margem_liquida > 0.05 AND liquidez_corrente > 1 AND divida_liquida_ebit < 3 AND avg_daily_liquidity > 1e6","roe DESC",5
